transaction_id,date,store_id,product_id,quantity,unit_price,discount_amount
TXN-0053456,2024-08-15,STR-003,PRD-037,2,95.0,0.0
TXN-0053457,2024-08-15,STR-003,PRD-038,2,125.0,0.0
TXN-0053458,2024-08-15,STR-003,PRD-038,1,125.0,0.0
TXN-0053459,2024-08-15,STR-003,PRD-039,1,240.0,0.0
TXN-0053460,2024-08-15,STR-003,PRD-039,1,240.0,0.0
TXN-0053461,2024-08-15,STR-003,PRD-039,2,240.0,0.0
TXN-0053462,2024-08-15,STR-003,PRD-040,1,145.0,0.0
TXN-0053463,2024-08-15,STR-003,PRD-040,1,145.0,0.0
TXN-0053464,2024-08-15,STR-003,PRD-041,4,190.0,0.0
TXN-0053465,2024-08-15,STR-003,PRD-042,3,210.0,0.0
TXN-0053466,2024-08-15,STR-003,PRD-043,1,175.0,17.5
TXN-0053467,2024-08-15,STR-003,PRD-044,1,280.0,0.0
TXN-0053468,2024-08-15,STR-003,PRD-045,1,255.0,0.0
TXN-0053469,2024-08-15,STR-003,PRD-046,2,135.0,0.0
TXN-0053470,2024-08-15,STR-003,PRD-047,4,115.0,0.0
TXN-0053471,2024-08-15,STR-003,PRD-047,1,115.0,0.0
TXN-0053472,2024-08-15,STR-003,PRD-048,1,325.0,0.0
TXN-0053473,2024-08-15,STR-003,PRD-048,3,325.0,0.0
TXN-0053474,2024-08-15,STR-003,PRD-049,2,699.0,0.0
TXN-0053475,2024-08-15,STR-003,PRD-050,4,95.0,38.0
TXN-0053476,2024-08-15,STR-003,PRD-052,1,180.0,0.0
TXN-0053477,2024-08-15,STR-003,PRD-053,1,395.0,0.0
TXN-0053478,2024-08-15,STR-003,PRD-053,1,395.0,0.0
TXN-0053479,2024-08-15,STR-003,PRD-053,2,395.0,0.0
TXN-0053480,2024-08-15,STR-003,PRD-054,1,449.0,0.0
TXN-0053481,2024-08-15,STR-003,PRD-054,2,449.0,0.0
TXN-0053482,2024-08-15,STR-003,PRD-055,1,580.0,0.0
TXN-0053483,2024-08-15,STR-003,PRD-055,1,580.0,0.0
TXN-0053484,2024-08-15,STR-003,PRD-056,2,160.0,0.0
TXN-0053485,2024-08-15,STR-003,PRD-056,1,160.0,0.0
TXN-0053486,2024-08-15,STR-003,PRD-057,2,185.0,0.0
TXN-0053487,2024-08-15,STR-003,PRD-058,2,160.0,0.0
TXN-0053488,2024-08-15,STR-003,PRD-059,1,380.0,0.0
TXN-0053489,2024-08-15,STR-003,PRD-059,2,380.0,0.0
TXN-0053490,2024-08-15,STR-003,PRD-060,1,155.0,0.0
TXN-0053491,2024-08-15,STR-003,PRD-060,2,155.0,0.0
TXN-0053492,2024-08-15,STR-003,PRD-061,3,169.0,0.0
TXN-0053493,2024-08-15,STR-003,PRD-062,1,175.0,0.0
TXN-0053494,2024-08-15,STR-003,PRD-062,2,175.0,0.0
TXN-0053495,2024-08-15,STR-003,PRD-063,1,220.0,0.0
TXN-0053496,2024-08-15,STR-003,PRD-063,1,220.0,0.0
TXN-0053497,2024-08-15,STR-003,PRD-064,1,225.0,0.0
TXN-0053498,2024-08-15,STR-003,PRD-064,1,225.0,0.0
TXN-0053499,2024-08-15,STR-003,PRD-065,1,70.0,0.0
TXN-0053500,2024-08-15,STR-003,PRD-067,1,180.0,0.0
TXN-0053501,2024-08-15,STR-003,PRD-069,1,199.0,0.0
TXN-0053502,2024-08-15,STR-003,PRD-073,1,550.0,0.0
TXN-0053503,2024-08-15,STR-003,PRD-073,1,550.0,0.0
TXN-0053504,2024-08-15,STR-003,PRD-074,2,349.0,0.0
TXN-0053505,2024-08-15,STR-003,PRD-076,1,249.0,0.0
TXN-0053506,2024-08-15,STR-003,PRD-079,1,160.0,0.0
TXN-0053507,2024-08-15,STR-003,PRD-080,1,999.0,0.0
TXN-0053508,2024-08-15,STR-003,PRD-080,1,999.0,0.0
TXN-0053509,2024-08-15,STR-003,PRD-081,1,799.0,79.9
TXN-0053510,2024-08-15,STR-003,PRD-081,1,799.0,0.0
TXN-0053511,2024-08-15,STR-003,PRD-082,1,599.0,0.0
TXN-0053512,2024-08-15,STR-003,PRD-084,1,1499.0,0.0
TXN-0053513,2024-08-15,STR-003,PRD-090,2,499.0,0.0
TXN-0053514,2024-08-15,STR-003,PRD-091,1,299.0,0.0
TXN-0053515,2024-08-15,STR-003,PRD-092,1,499.0,0.0
TXN-0053516,2024-08-15,STR-003,PRD-094,1,349.0,0.0
TXN-0053517,2024-08-15,STR-003,PRD-094,1,349.0,0.0
TXN-0053518,2024-08-15,STR-003,PRD-097,1,135.0,0.0
TXN-0053519,2024-08-15,STR-003,PRD-100,1,150.0,0.0
TXN-0053520,2024-08-15,STR-003,PRD-101,3,850.0,0.0
TXN-0053521,2024-08-15,STR-003,PRD-103,1,260.0,0.0
TXN-0053522,2024-08-15,STR-003,PRD-103,1,260.0,0.0
TXN-0053523,2024-08-15,STR-003,PRD-105,1,110.0,0.0
TXN-0053524,2024-08-15,STR-003,PRD-105,1,110.0,0.0
TXN-0053525,2024-08-15,STR-003,PRD-106,1,95.0,0.0
TXN-0053526,2024-08-15,STR-003,PRD-106,2,95.0,0.0
TXN-0053527,2024-08-15,STR-004,PRD-001,2,150.0,0.0
TXN-0053528,2024-08-15,STR-004,PRD-001,4,150.0,0.0
TXN-0053529,2024-08-15,STR-004,PRD-001,4,150.0,0.0
TXN-0053530,2024-08-15,STR-004,PRD-002,2,185.0,0.0
TXN-0053531,2024-08-15,STR-004,PRD-002,3,185.0,0.0
TXN-0053532,2024-08-15,STR-004,PRD-003,2,50.0,0.0
TXN-0053533,2024-08-15,STR-004,PRD-003,1,50.0,0.0
TXN-0053534,2024-08-15,STR-004,PRD-003,1,50.0,0.0
TXN-0053535,2024-08-15,STR-004,PRD-003,1,50.0,0.0
TXN-0053536,2024-08-15,STR-004,PRD-004,1,110.0,0.0
TXN-0053537,2024-08-15,STR-004,PRD-004,1,110.0,0.0
TXN-0053538,2024-08-15,STR-004,PRD-004,4,110.0,0.0
TXN-0053539,2024-08-15,STR-004,PRD-005,4,45.0,0.0
TXN-0053540,2024-08-15,STR-004,PRD-006,2,25.0,0.0
TXN-0053541,2024-08-15,STR-004,PRD-006,2,25.0,5.0
TXN-0053542,2024-08-15,STR-004,PRD-007,3,240.0,0.0
TXN-0053543,2024-08-15,STR-004,PRD-008,3,40.0,12.0
TXN-0053544,2024-08-15,STR-004,PRD-008,1,40.0,0.0
TXN-0053545,2024-08-15,STR-004,PRD-009,3,350.0,0.0
TXN-0053546,2024-08-15,STR-004,PRD-010,3,550.0,0.0
TXN-0053547,2024-08-15,STR-004,PRD-010,1,550.0,0.0
TXN-0053548,2024-08-15,STR-004,PRD-011,1,210.0,0.0
TXN-0053549,2024-08-15,STR-004,PRD-011,2,210.0,0.0
TXN-0053550,2024-08-15,STR-004,PRD-012,3,190.0,0.0
TXN-0053551,2024-08-15,STR-004,PRD-012,3,190.0,0.0
TXN-0053552,2024-08-15,STR-004,PRD-013,1,125.0,0.0
TXN-0053553,2024-08-15,STR-004,PRD-013,2,125.0,0.0
TXN-0053554,2024-08-15,STR-004,PRD-014,2,320.0,0.0
TXN-0053555,2024-08-15,STR-004,PRD-014,2,320.0,64.0
TXN-0053556,2024-08-15,STR-004,PRD-015,3,140.0,0.0
TXN-0053557,2024-08-15,STR-004,PRD-015,2,140.0,0.0
TXN-0053558,2024-08-15,STR-004,PRD-015,1,140.0,0.0
TXN-0053559,2024-08-15,STR-004,PRD-016,2,120.0,0.0
TXN-0053560,2024-08-15,STR-004,PRD-016,1,120.0,0.0
TXN-0053561,2024-08-15,STR-004,PRD-016,1,120.0,0.0
TXN-0053562,2024-08-15,STR-004,PRD-016,1,120.0,0.0
TXN-0053563,2024-08-15,STR-004,PRD-016,2,120.0,0.0
TXN-0053564,2024-08-15,STR-004,PRD-017,3,40.0,0.0
TXN-0053565,2024-08-15,STR-004,PRD-018,3,80.0,0.0
TXN-0053566,2024-08-15,STR-004,PRD-019,2,100.0,0.0
TXN-0053567,2024-08-15,STR-004,PRD-019,1,100.0,0.0
TXN-0053568,2024-08-15,STR-004,PRD-020,1,260.0,0.0
TXN-0053569,2024-08-15,STR-004,PRD-020,1,260.0,0.0
TXN-0053570,2024-08-15,STR-004,PRD-020,1,260.0,26.0
TXN-0053571,2024-08-15,STR-004,PRD-021,3,310.0,0.0
TXN-0053572,2024-08-15,STR-004,PRD-021,2,310.0,0.0
TXN-0053573,2024-08-15,STR-004,PRD-022,3,65.0,0.0
TXN-0053574,2024-08-15,STR-004,PRD-022,2,65.0,0.0
TXN-0053575,2024-08-15,STR-004,PRD-022,1,65.0,0.0
TXN-0053576,2024-08-15,STR-004,PRD-023,1,75.0,0.0
TXN-0053577,2024-08-15,STR-004,PRD-023,3,75.0,0.0
TXN-0053578,2024-08-15,STR-004,PRD-023,1,75.0,7.5
TXN-0053579,2024-08-15,STR-004,PRD-023,1,75.0,7.5
TXN-0053580,2024-08-15,STR-004,PRD-023,1,75.0,0.0
TXN-0053581,2024-08-15,STR-004,PRD-024,2,70.0,14.0
TXN-0053582,2024-08-15,STR-004,PRD-025,2,90.0,0.0
TXN-0053583,2024-08-15,STR-004,PRD-025,1,90.0,0.0
TXN-0053584,2024-08-15,STR-004,PRD-026,4,210.0,0.0
TXN-0053585,2024-08-15,STR-004,PRD-026,1,210.0,0.0
TXN-0053586,2024-08-15,STR-004,PRD-027,2,130.0,0.0
TXN-0053587,2024-08-15,STR-004,PRD-027,1,130.0,0.0
TXN-0053588,2024-08-15,STR-004,PRD-027,1,130.0,13.0
TXN-0053589,2024-08-15,STR-004,PRD-028,2,35.0,0.0
TXN-0053590,2024-08-15,STR-004,PRD-028,1,35.0,0.0
TXN-0053591,2024-08-15,STR-004,PRD-028,1,35.0,0.0
TXN-0053592,2024-08-15,STR-004,PRD-029,1,580.0,0.0
TXN-0053593,2024-08-15,STR-004,PRD-029,4,580.0,232.0
TXN-0053594,2024-08-15,STR-004,PRD-030,1,175.0,0.0
TXN-0053595,2024-08-15,STR-004,PRD-030,2,175.0,0.0
TXN-0053596,2024-08-15,STR-004,PRD-030,1,175.0,0.0
TXN-0053597,2024-08-15,STR-004,PRD-031,2,195.0,0.0
TXN-0053598,2024-08-15,STR-004,PRD-032,2,290.0,58.0
TXN-0053599,2024-08-15,STR-004,PRD-032,2,290.0,0.0
TXN-0053600,2024-08-15,STR-004,PRD-033,3,120.0,0.0
TXN-0053601,2024-08-15,STR-004,PRD-033,1,120.0,0.0
TXN-0053602,2024-08-15,STR-004,PRD-034,4,145.0,0.0
TXN-0053603,2024-08-15,STR-004,PRD-035,1,360.0,0.0
TXN-0053604,2024-08-15,STR-004,PRD-035,2,360.0,0.0
TXN-0053605,2024-08-15,STR-004,PRD-035,1,360.0,0.0
TXN-0053606,2024-08-15,STR-004,PRD-036,1,170.0,17.0
TXN-0053607,2024-08-15,STR-004,PRD-036,2,170.0,34.0
TXN-0053608,2024-08-15,STR-004,PRD-037,1,95.0,0.0
TXN-0053609,2024-08-15,STR-004,PRD-037,1,95.0,9.5
TXN-0053610,2024-08-15,STR-004,PRD-038,2,125.0,0.0
TXN-0053611,2024-08-15,STR-004,PRD-038,1,125.0,0.0
TXN-0053612,2024-08-15,STR-004,PRD-039,1,240.0,0.0
TXN-0053613,2024-08-15,STR-004,PRD-039,1,240.0,0.0
TXN-0053614,2024-08-15,STR-004,PRD-039,1,240.0,0.0
TXN-0053615,2024-08-15,STR-004,PRD-039,1,240.0,0.0
TXN-0053616,2024-08-15,STR-004,PRD-039,1,240.0,0.0
TXN-0053617,2024-08-15,STR-004,PRD-040,3,145.0,0.0
TXN-0053618,2024-08-15,STR-004,PRD-041,1,190.0,0.0
TXN-0053619,2024-08-15,STR-004,PRD-041,2,190.0,0.0
TXN-0053620,2024-08-15,STR-004,PRD-041,1,190.0,0.0
TXN-0053621,2024-08-15,STR-004,PRD-042,4,210.0,84.0
TXN-0053622,2024-08-15,STR-004,PRD-043,1,175.0,17.5
TXN-0053623,2024-08-15,STR-004,PRD-043,1,175.0,0.0
TXN-0053624,2024-08-15,STR-004,PRD-044,1,280.0,0.0
TXN-0053625,2024-08-15,STR-004,PRD-044,3,280.0,0.0
TXN-0053626,2024-08-15,STR-004,PRD-045,1,255.0,0.0
TXN-0053627,2024-08-15,STR-004,PRD-045,1,255.0,0.0
TXN-0053628,2024-08-15,STR-004,PRD-046,1,135.0,13.5
TXN-0053629,2024-08-15,STR-004,PRD-046,1,135.0,0.0
TXN-0053630,2024-08-15,STR-004,PRD-047,1,115.0,0.0
TXN-0053631,2024-08-15,STR-004,PRD-048,1,325.0,0.0
TXN-0053632,2024-08-15,STR-004,PRD-049,1,699.0,0.0
TXN-0053633,2024-08-15,STR-004,PRD-049,1,699.0,0.0
TXN-0053634,2024-08-15,STR-004,PRD-050,1,95.0,0.0
TXN-0053635,2024-08-15,STR-004,PRD-052,1,180.0,0.0
TXN-0053636,2024-08-15,STR-004,PRD-053,2,395.0,0.0
TXN-0053637,2024-08-15,STR-004,PRD-054,1,449.0,44.9
TXN-0053638,2024-08-15,STR-004,PRD-056,3,160.0,0.0
TXN-0053639,2024-08-15,STR-004,PRD-057,2,185.0,0.0
TXN-0053640,2024-08-15,STR-004,PRD-061,2,169.0,0.0
TXN-0053641,2024-08-15,STR-004,PRD-062,1,175.0,0.0
TXN-0053642,2024-08-15,STR-004,PRD-063,1,220.0,0.0
TXN-0053643,2024-08-15,STR-004,PRD-063,1,220.0,22.0
TXN-0053644,2024-08-15,STR-004,PRD-064,4,225.0,0.0
TXN-0053645,2024-08-15,STR-004,PRD-065,1,70.0,7.0
TXN-0053646,2024-08-15,STR-004,PRD-065,2,70.0,0.0
TXN-0053647,2024-08-15,STR-004,PRD-065,1,70.0,0.0
TXN-0053648,2024-08-15,STR-004,PRD-065,2,70.0,0.0
TXN-0053649,2024-08-15,STR-004,PRD-065,1,70.0,7.0
TXN-0053650,2024-08-15,STR-004,PRD-065,1,70.0,0.0
TXN-0053651,2024-08-15,STR-004,PRD-065,2,70.0,14.0
TXN-0053652,2024-08-15,STR-004,PRD-065,1,70.0,7.0
TXN-0053653,2024-08-15,STR-004,PRD-065,1,70.0,0.0
TXN-0053654,2024-08-15,STR-004,PRD-066,2,99.0,19.8
TXN-0053655,2024-08-15,STR-004,PRD-066,3,99.0,0.0
TXN-0053656,2024-08-15,STR-004,PRD-066,4,99.0,0.0
TXN-0053657,2024-08-15,STR-004,PRD-067,4,180.0,72.0
TXN-0053658,2024-08-15,STR-004,PRD-067,4,180.0,0.0
TXN-0053659,2024-08-15,STR-004,PRD-068,3,165.0,0.0
TXN-0053660,2024-08-15,STR-004,PRD-071,1,599.0,0.0
TXN-0053661,2024-08-15,STR-004,PRD-071,1,599.0,0.0
TXN-0053662,2024-08-15,STR-004,PRD-072,1,1299.0,129.9
TXN-0053663,2024-08-15,STR-004,PRD-072,1,1299.0,0.0
TXN-0053664,2024-08-15,STR-004,PRD-073,1,550.0,55.0
TXN-0053665,2024-08-15,STR-004,PRD-073,1,550.0,0.0
TXN-0053666,2024-08-15,STR-004,PRD-074,2,349.0,0.0
TXN-0053667,2024-08-15,STR-004,PRD-075,1,499.0,0.0
TXN-0053668,2024-08-15,STR-004,PRD-076,1,249.0,0.0
TXN-0053669,2024-08-15,STR-004,PRD-077,1,299.0,0.0
TXN-0053670,2024-08-15,STR-004,PRD-077,1,299.0,0.0
TXN-0053671,2024-08-15,STR-004,PRD-079,2,160.0,0.0
TXN-0053672,2024-08-15,STR-004,PRD-079,1,160.0,0.0
TXN-0053673,2024-08-15,STR-004,PRD-080,1,999.0,0.0
TXN-0053674,2024-08-15,STR-004,PRD-082,2,599.0,0.0
TXN-0053675,2024-08-15,STR-004,PRD-082,1,599.0,0.0
TXN-0053676,2024-08-15,STR-004,PRD-082,1,599.0,0.0
TXN-0053677,2024-08-15,STR-004,PRD-083,1,599.0,0.0
TXN-0053678,2024-08-15,STR-004,PRD-083,1,599.0,0.0
TXN-0053679,2024-08-15,STR-004,PRD-085,1,349.0,0.0
TXN-0053680,2024-08-15,STR-004,PRD-085,1,349.0,0.0
TXN-0053681,2024-08-15,STR-004,PRD-086,1,549.0,54.9
TXN-0053682,2024-08-15,STR-004,PRD-087,1,899.0,0.0
TXN-0053683,2024-08-15,STR-004,PRD-088,1,260.0,0.0
TXN-0053684,2024-08-15,STR-004,PRD-089,1,220.0,0.0
TXN-0053685,2024-08-15,STR-004,PRD-092,2,499.0,0.0
TXN-0053686,2024-08-15,STR-004,PRD-094,1,349.0,0.0
TXN-0053687,2024-08-15,STR-004,PRD-096,2,240.0,0.0
TXN-0053688,2024-08-15,STR-004,PRD-097,1,135.0,0.0
TXN-0053689,2024-08-15,STR-004,PRD-104,1,220.0,0.0
TXN-0053690,2024-08-15,STR-004,PRD-107,2,320.0,0.0
TXN-0053691,2024-08-16,STR-001,PRD-001,3,150.0,0.0
TXN-0053692,2024-08-16,STR-001,PRD-001,2,150.0,0.0
TXN-0053693,2024-08-16,STR-001,PRD-001,1,150.0,0.0
TXN-0053694,2024-08-16,STR-001,PRD-001,2,150.0,0.0
TXN-0053695,2024-08-16,STR-001,PRD-001,3,150.0,0.0
TXN-0053696,2024-08-16,STR-001,PRD-001,1,150.0,0.0
TXN-0053697,2024-08-16,STR-001,PRD-002,1,185.0,0.0
TXN-0053698,2024-08-16,STR-001,PRD-002,4,185.0,0.0
TXN-0053699,2024-08-16,STR-001,PRD-002,1,185.0,0.0
TXN-0053700,2024-08-16,STR-001,PRD-002,1,185.0,0.0
TXN-0053701,2024-08-16,STR-001,PRD-002,1,185.0,0.0
TXN-0053702,2024-08-16,STR-001,PRD-003,2,50.0,0.0
TXN-0053703,2024-08-16,STR-001,PRD-003,4,50.0,0.0
TXN-0053704,2024-08-16,STR-001,PRD-005,4,45.0,18.0
TXN-0053705,2024-08-16,STR-001,PRD-005,2,45.0,0.0
TXN-0053706,2024-08-16,STR-001,PRD-006,3,25.0,0.0
TXN-0053707,2024-08-16,STR-001,PRD-006,1,25.0,0.0
TXN-0053708,2024-08-16,STR-001,PRD-006,2,25.0,0.0
TXN-0053709,2024-08-16,STR-001,PRD-006,1,25.0,0.0
TXN-0053710,2024-08-16,STR-001,PRD-007,1,240.0,0.0
TXN-0053711,2024-08-16,STR-001,PRD-007,2,240.0,0.0
TXN-0053712,2024-08-16,STR-001,PRD-007,2,240.0,0.0
TXN-0053713,2024-08-16,STR-001,PRD-008,1,40.0,0.0
TXN-0053714,2024-08-16,STR-001,PRD-008,1,40.0,0.0
TXN-0053715,2024-08-16,STR-001,PRD-008,4,40.0,0.0
TXN-0053716,2024-08-16,STR-001,PRD-008,1,40.0,0.0
TXN-0053717,2024-08-16,STR-001,PRD-008,1,40.0,0.0
TXN-0053718,2024-08-16,STR-001,PRD-009,4,350.0,0.0
TXN-0053719,2024-08-16,STR-001,PRD-009,1,350.0,0.0
TXN-0053720,2024-08-16,STR-001,PRD-009,3,350.0,0.0
TXN-0053721,2024-08-16,STR-001,PRD-009,1,350.0,0.0
TXN-0053722,2024-08-16,STR-001,PRD-010,3,550.0,165.0
TXN-0053723,2024-08-16,STR-001,PRD-010,2,550.0,0.0
TXN-0053724,2024-08-16,STR-001,PRD-011,1,210.0,21.0
TXN-0053725,2024-08-16,STR-001,PRD-011,2,210.0,0.0
TXN-0053726,2024-08-16,STR-001,PRD-011,2,210.0,42.0
TXN-0053727,2024-08-16,STR-001,PRD-012,2,190.0,0.0
TXN-0053728,2024-08-16,STR-001,PRD-012,3,190.0,0.0
TXN-0053729,2024-08-16,STR-001,PRD-012,1,190.0,0.0
TXN-0053730,2024-08-16,STR-001,PRD-012,1,190.0,0.0
TXN-0053731,2024-08-16,STR-001,PRD-013,3,125.0,0.0
TXN-0053732,2024-08-16,STR-001,PRD-014,1,320.0,0.0
TXN-0053733,2024-08-16,STR-001,PRD-015,4,140.0,56.0
TXN-0053734,2024-08-16,STR-001,PRD-015,1,140.0,0.0
TXN-0053735,2024-08-16,STR-001,PRD-015,2,140.0,0.0
TXN-0053736,2024-08-16,STR-001,PRD-015,1,140.0,0.0
TXN-0053737,2024-08-16,STR-001,PRD-016,2,120.0,0.0
TXN-0053738,2024-08-16,STR-001,PRD-016,1,120.0,0.0
TXN-0053739,2024-08-16,STR-001,PRD-016,1,120.0,0.0
TXN-0053740,2024-08-16,STR-001,PRD-016,3,120.0,0.0
TXN-0053741,2024-08-16,STR-001,PRD-016,1,120.0,0.0
TXN-0053742,2024-08-16,STR-001,PRD-017,2,40.0,0.0
TXN-0053743,2024-08-16,STR-001,PRD-018,2,80.0,0.0
TXN-0053744,2024-08-16,STR-001,PRD-018,3,80.0,0.0
TXN-0053745,2024-08-16,STR-001,PRD-019,1,100.0,0.0
TXN-0053746,2024-08-16,STR-001,PRD-019,1,100.0,0.0
TXN-0053747,2024-08-16,STR-001,PRD-020,3,260.0,0.0
TXN-0053748,2024-08-16,STR-001,PRD-021,2,310.0,0.0
TXN-0053749,2024-08-16,STR-001,PRD-021,2,310.0,0.0
TXN-0053750,2024-08-16,STR-001,PRD-021,3,310.0,0.0
TXN-0053751,2024-08-16,STR-001,PRD-021,1,310.0,0.0
TXN-0053752,2024-08-16,STR-001,PRD-022,3,65.0,0.0
TXN-0053753,2024-08-16,STR-001,PRD-024,1,70.0,0.0
TXN-0053754,2024-08-16,STR-001,PRD-024,3,70.0,0.0
TXN-0053755,2024-08-16,STR-001,PRD-025,1,90.0,0.0
TXN-0053756,2024-08-16,STR-001,PRD-025,2,90.0,0.0
TXN-0053757,2024-08-16,STR-001,PRD-026,1,210.0,0.0
TXN-0053758,2024-08-16,STR-001,PRD-026,3,210.0,0.0
TXN-0053759,2024-08-16,STR-001,PRD-026,1,210.0,0.0
TXN-0053760,2024-08-16,STR-001,PRD-026,3,210.0,0.0
TXN-0053761,2024-08-16,STR-001,PRD-027,3,130.0,39.0
TXN-0053762,2024-08-16,STR-001,PRD-027,2,130.0,0.0
TXN-0053763,2024-08-16,STR-001,PRD-027,2,130.0,0.0
TXN-0053764,2024-08-16,STR-001,PRD-027,1,130.0,13.0
TXN-0053765,2024-08-16,STR-001,PRD-028,4,35.0,0.0
TXN-0053766,2024-08-16,STR-001,PRD-028,1,35.0,0.0
TXN-0053767,2024-08-16,STR-001,PRD-028,1,35.0,0.0
TXN-0053768,2024-08-16,STR-001,PRD-029,2,580.0,0.0
TXN-0053769,2024-08-16,STR-001,PRD-029,3,580.0,0.0
TXN-0053770,2024-08-16,STR-001,PRD-029,1,580.0,0.0
TXN-0053771,2024-08-16,STR-001,PRD-029,1,580.0,0.0
TXN-0053772,2024-08-16,STR-001,PRD-030,2,175.0,0.0
TXN-0053773,2024-08-16,STR-001,PRD-030,2,175.0,0.0
TXN-0053774,2024-08-16,STR-001,PRD-030,1,175.0,0.0
TXN-0053775,2024-08-16,STR-001,PRD-031,3,195.0,0.0
TXN-0053776,2024-08-16,STR-001,PRD-032,1,290.0,0.0
TXN-0053777,2024-08-16,STR-001,PRD-032,1,290.0,0.0
TXN-0053778,2024-08-16,STR-001,PRD-032,2,290.0,0.0
TXN-0053779,2024-08-16,STR-001,PRD-032,1,290.0,0.0
TXN-0053780,2024-08-16,STR-001,PRD-032,1,290.0,0.0
TXN-0053781,2024-08-16,STR-001,PRD-033,3,120.0,36.0
TXN-0053782,2024-08-16,STR-001,PRD-034,2,145.0,0.0
TXN-0053783,2024-08-16,STR-001,PRD-034,3,145.0,0.0
TXN-0053784,2024-08-16,STR-001,PRD-034,2,145.0,0.0
TXN-0053785,2024-08-16,STR-001,PRD-035,2,360.0,0.0
TXN-0053786,2024-08-16,STR-001,PRD-035,1,360.0,36.0
TXN-0053787,2024-08-16,STR-001,PRD-035,1,360.0,0.0
TXN-0053788,2024-08-16,STR-001,PRD-035,2,360.0,0.0
TXN-0053789,2024-08-16,STR-001,PRD-035,1,360.0,0.0
TXN-0053790,2024-08-16,STR-001,PRD-035,1,360.0,0.0
TXN-0053791,2024-08-16,STR-001,PRD-036,2,170.0,34.0
TXN-0053792,2024-08-16,STR-001,PRD-036,1,170.0,17.0
TXN-0053793,2024-08-16,STR-001,PRD-037,4,95.0,0.0
TXN-0053794,2024-08-16,STR-001,PRD-037,1,95.0,9.5
TXN-0053795,2024-08-16,STR-001,PRD-038,2,125.0,0.0
TXN-0053796,2024-08-16,STR-001,PRD-039,3,240.0,72.0
TXN-0053797,2024-08-16,STR-001,PRD-039,1,240.0,0.0
TXN-0053798,2024-08-16,STR-001,PRD-040,4,145.0,0.0
TXN-0053799,2024-08-16,STR-001,PRD-040,3,145.0,0.0
TXN-0053800,2024-08-16,STR-001,PRD-041,2,190.0,0.0
TXN-0053801,2024-08-16,STR-001,PRD-041,1,190.0,0.0
TXN-0053802,2024-08-16,STR-001,PRD-042,4,210.0,84.0
TXN-0053803,2024-08-16,STR-001,PRD-042,1,210.0,0.0
TXN-0053804,2024-08-16,STR-001,PRD-042,1,210.0,0.0
TXN-0053805,2024-08-16,STR-001,PRD-043,2,175.0,0.0
TXN-0053806,2024-08-16,STR-001,PRD-043,2,175.0,0.0
TXN-0053807,2024-08-16,STR-001,PRD-044,1,280.0,0.0
TXN-0053808,2024-08-16,STR-001,PRD-044,1,280.0,0.0
TXN-0053809,2024-08-16,STR-001,PRD-044,1,280.0,0.0
TXN-0053810,2024-08-16,STR-001,PRD-045,1,255.0,0.0
TXN-0053811,2024-08-16,STR-001,PRD-045,1,255.0,0.0
TXN-0053812,2024-08-16,STR-001,PRD-046,2,135.0,0.0
TXN-0053813,2024-08-16,STR-001,PRD-047,3,115.0,0.0
TXN-0053814,2024-08-16,STR-001,PRD-047,1,115.0,0.0
TXN-0053815,2024-08-16,STR-001,PRD-048,1,325.0,32.5
TXN-0053816,2024-08-16,STR-001,PRD-048,1,325.0,0.0
TXN-0053817,2024-08-16,STR-001,PRD-048,1,325.0,0.0
TXN-0053818,2024-08-16,STR-001,PRD-049,1,699.0,0.0
TXN-0053819,2024-08-16,STR-001,PRD-050,1,95.0,0.0
TXN-0053820,2024-08-16,STR-001,PRD-051,1,210.0,0.0
TXN-0053821,2024-08-16,STR-001,PRD-051,1,210.0,0.0
TXN-0053822,2024-08-16,STR-001,PRD-052,2,180.0,0.0
TXN-0053823,2024-08-16,STR-001,PRD-053,3,395.0,0.0
TXN-0053824,2024-08-16,STR-001,PRD-053,2,395.0,0.0
TXN-0053825,2024-08-16,STR-001,PRD-054,3,449.0,0.0
TXN-0053826,2024-08-16,STR-001,PRD-054,1,449.0,0.0
TXN-0053827,2024-08-16,STR-001,PRD-054,1,449.0,0.0
TXN-0053828,2024-08-16,STR-001,PRD-056,3,160.0,0.0
TXN-0053829,2024-08-16,STR-001,PRD-056,1,160.0,0.0
TXN-0053830,2024-08-16,STR-001,PRD-057,1,185.0,0.0
TXN-0053831,2024-08-16,STR-001,PRD-057,1,185.0,0.0
TXN-0053832,2024-08-16,STR-001,PRD-058,2,160.0,0.0
TXN-0053833,2024-08-16,STR-001,PRD-058,1,160.0,0.0
TXN-0053834,2024-08-16,STR-001,PRD-058,1,160.0,0.0
TXN-0053835,2024-08-16,STR-001,PRD-059,3,380.0,0.0
TXN-0053836,2024-08-16,STR-001,PRD-060,1,155.0,0.0
TXN-0053837,2024-08-16,STR-001,PRD-060,1,155.0,0.0
TXN-0053838,2024-08-16,STR-001,PRD-061,1,169.0,0.0
TXN-0053839,2024-08-16,STR-001,PRD-061,1,169.0,0.0
TXN-0053840,2024-08-16,STR-001,PRD-061,1,169.0,0.0
TXN-0053841,2024-08-16,STR-001,PRD-061,2,169.0,0.0
TXN-0053842,2024-08-16,STR-001,PRD-062,2,175.0,35.0
