date,store_id,product_id,opening_stock,received_quantity,sold_quantity,returned_quantity,damaged_quantity,adjustment_quantity,closing_stock
2024-08-20,STR-004,PRD-014,0,0,0,0,0,0,0
2024-08-20,STR-004,PRD-015,21,0,7,0,0,0,14
2024-08-20,STR-004,PRD-016,32,0,6,0,0,0,26
2024-08-20,STR-004,PRD-017,69,0,2,0,0,0,67
2024-08-20,STR-004,PRD-018,42,0,2,0,1,0,39
2024-08-20,STR-004,PRD-019,69,0,1,0,0,0,68
2024-08-20,STR-004,PRD-020,26,0,6,0,0,0,20
2024-08-20,STR-004,PRD-021,0,0,0,0,0,0,0
2024-08-20,STR-004,PRD-022,51,0,4,0,0,0,47
2024-08-20,STR-004,PRD-023,9,0,6,0,0,0,3
2024-08-20,STR-004,PRD-024,33,0,2,0,0,0,31
2024-08-20,STR-004,PRD-025,64,0,4,0,0,0,60
2024-08-20,STR-004,PRD-026,21,0,6,0,0,0,15
2024-08-20,STR-004,PRD-027,18,0,5,0,0,0,13
2024-08-20,STR-004,PRD-028,61,0,5,0,0,0,56
2024-08-20,STR-004,PRD-029,21,0,6,0,0,0,15
2024-08-20,STR-004,PRD-030,30,0,4,0,0,0,26
2024-08-20,STR-004,PRD-031,58,0,2,0,0,0,56
2024-08-20,STR-004,PRD-032,8,0,4,0,0,0,4
2024-08-20,STR-004,PRD-033,45,0,3,0,0,0,42
2024-08-20,STR-004,PRD-034,19,0,2,0,0,0,17
2024-08-20,STR-004,PRD-035,39,0,5,0,0,0,34
2024-08-20,STR-004,PRD-036,13,0,3,0,0,0,10
2024-08-20,STR-004,PRD-037,79,0,2,0,0,0,77
2024-08-20,STR-004,PRD-038,26,0,1,0,0,0,25
2024-08-20,STR-004,PRD-039,24,0,2,0,0,0,22
2024-08-20,STR-004,PRD-040,74,0,2,0,0,0,72
2024-08-20,STR-004,PRD-041,31,0,4,0,0,0,27
2024-08-20,STR-004,PRD-042,0,45,4,0,0,0,41
2024-08-20,STR-004,PRD-043,25,0,2,0,0,0,23
2024-08-20,STR-004,PRD-044,21,0,2,0,1,0,18
2024-08-20,STR-004,PRD-045,27,0,3,0,0,0,24
2024-08-20,STR-004,PRD-046,78,0,4,0,0,0,74
2024-08-20,STR-004,PRD-047,42,0,4,0,0,0,38
2024-08-20,STR-004,PRD-048,21,0,2,0,0,0,19
2024-08-20,STR-004,PRD-049,6,0,1,0,0,0,5
2024-08-20,STR-004,PRD-050,39,0,3,0,0,0,36
2024-08-20,STR-004,PRD-051,18,0,1,0,0,0,17
2024-08-20,STR-004,PRD-052,50,0,3,0,0,0,47
2024-08-20,STR-004,PRD-053,27,0,2,0,0,0,25
2024-08-20,STR-004,PRD-054,19,0,1,0,0,0,18
2024-08-20,STR-004,PRD-055,12,0,1,0,0,0,11
2024-08-20,STR-004,PRD-056,60,0,2,0,0,0,58
2024-08-20,STR-004,PRD-057,92,0,0,0,0,0,92
2024-08-20,STR-004,PRD-058,31,0,1,1,0,0,31
2024-08-20,STR-004,PRD-059,27,0,0,0,0,0,27
2024-08-20,STR-004,PRD-060,41,0,3,0,0,0,38
2024-08-20,STR-004,PRD-061,21,0,1,0,0,0,20
2024-08-20,STR-004,PRD-062,75,0,2,0,0,0,73
2024-08-20,STR-004,PRD-063,12,0,0,0,0,0,12
2024-08-20,STR-004,PRD-064,60,0,2,0,0,0,58
2024-08-20,STR-004,PRD-065,0,0,0,0,0,0,0
2024-08-20,STR-004,PRD-066,3,0,3,0,0,0,0
2024-08-20,STR-004,PRD-067,31,0,9,0,0,0,22
2024-08-20,STR-004,PRD-068,41,0,4,0,0,0,37
2024-08-20,STR-004,PRD-069,13,40,3,0,0,0,50
2024-08-20,STR-004,PRD-070,2,0,2,0,0,0,0
2024-08-20,STR-004,PRD-071,5,0,3,1,0,0,3
2024-08-20,STR-004,PRD-072,0,0,0,0,0,0,0
2024-08-20,STR-004,PRD-073,30,0,2,0,0,0,28
2024-08-20,STR-004,PRD-074,95,0,1,0,0,0,94
2024-08-20,STR-004,PRD-075,77,0,2,0,0,0,75
2024-08-20,STR-004,PRD-076,86,0,1,0,0,0,85
2024-08-20,STR-004,PRD-077,0,0,0,0,0,0,0
2024-08-20,STR-004,PRD-078,0,0,0,0,0,0,0
2024-08-20,STR-004,PRD-079,60,0,0,0,0,0,60
2024-08-20,STR-004,PRD-080,4,0,0,0,0,0,4
2024-08-20,STR-004,PRD-081,77,0,2,0,0,0,75
2024-08-20,STR-004,PRD-082,0,0,0,0,0,0,0
2024-08-20,STR-004,PRD-083,9,0,1,0,0,0,8
2024-08-20,STR-004,PRD-084,1,0,0,0,0,0,1
2024-08-20,STR-004,PRD-085,54,0,2,0,0,0,52
2024-08-20,STR-004,PRD-086,10,0,3,0,0,0,7
2024-08-20,STR-004,PRD-087,40,0,0,0,0,0,40
2024-08-20,STR-004,PRD-088,32,0,1,0,1,0,30
2024-08-20,STR-004,PRD-089,32,0,0,0,0,0,32
2024-08-20,STR-004,PRD-090,8,0,2,0,0,0,6
2024-08-20,STR-004,PRD-091,10,0,0,0,0,0,10
2024-08-20,STR-004,PRD-092,18,0,1,0,0,0,17
2024-08-20,STR-004,PRD-093,11,0,0,0,0,0,11
2024-08-20,STR-004,PRD-094,11,0,0,0,0,0,11
2024-08-20,STR-004,PRD-095,37,0,0,0,0,0,37
2024-08-20,STR-004,PRD-096,56,0,1,0,0,0,55
2024-08-20,STR-004,PRD-097,146,0,0,0,0,0,146
2024-08-20,STR-004,PRD-098,30,0,0,0,0,0,30
2024-08-20,STR-004,PRD-099,72,0,0,0,0,0,72
2024-08-20,STR-004,PRD-100,21,0,0,0,0,0,21
2024-08-20,STR-004,PRD-101,15,0,1,0,0,0,14
2024-08-20,STR-004,PRD-102,50,0,1,0,0,0,49
2024-08-20,STR-004,PRD-103,47,0,0,0,1,0,46
2024-08-20,STR-004,PRD-104,45,0,1,1,0,0,45
2024-08-20,STR-004,PRD-105,43,0,0,0,0,0,43
2024-08-20,STR-004,PRD-106,79,0,0,0,0,0,79
2024-08-20,STR-004,PRD-107,10,50,0,0,0,0,60
2024-08-20,STR-004,PRD-108,123,0,0,0,0,0,123
2024-08-21,STR-001,PRD-001,54,0,9,0,0,0,45
2024-08-21,STR-001,PRD-002,8,0,6,0,0,0,2
2024-08-21,STR-001,PRD-003,89,0,3,0,0,0,86
2024-08-21,STR-001,PRD-004,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-005,23,74,3,0,0,0,94
2024-08-21,STR-001,PRD-006,79,0,4,0,0,0,75
2024-08-21,STR-001,PRD-007,36,0,3,0,0,0,33
2024-08-21,STR-001,PRD-008,12,64,2,0,0,0,74
2024-08-21,STR-001,PRD-009,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-010,13,0,3,0,0,0,10
2024-08-21,STR-001,PRD-011,6,0,3,0,0,0,3
2024-08-21,STR-001,PRD-012,2,0,2,0,0,0,0
2024-08-21,STR-001,PRD-013,27,0,3,0,0,0,24
2024-08-21,STR-001,PRD-014,21,0,4,0,0,0,17
2024-08-21,STR-001,PRD-015,19,0,7,0,0,0,12
2024-08-21,STR-001,PRD-016,28,0,6,0,0,0,22
2024-08-21,STR-001,PRD-017,55,0,1,0,0,0,54
2024-08-21,STR-001,PRD-018,34,0,3,0,0,0,31
2024-08-21,STR-001,PRD-019,54,0,0,0,0,0,54
2024-08-21,STR-001,PRD-020,28,0,3,0,0,0,25
2024-08-21,STR-001,PRD-021,4,0,4,0,0,0,0
2024-08-21,STR-001,PRD-022,80,0,7,0,0,0,73
2024-08-21,STR-001,PRD-023,39,0,6,0,0,0,33
2024-08-21,STR-001,PRD-024,29,0,4,0,0,0,25
2024-08-21,STR-001,PRD-025,50,0,6,0,0,0,44
2024-08-21,STR-001,PRD-026,9,0,6,0,0,0,3
2024-08-21,STR-001,PRD-027,19,0,5,0,0,0,14
2024-08-21,STR-001,PRD-028,47,0,4,0,0,0,43
2024-08-21,STR-001,PRD-029,5,0,5,0,0,0,0
2024-08-21,STR-001,PRD-030,23,0,4,0,0,0,19
2024-08-21,STR-001,PRD-031,30,0,2,0,0,0,28
2024-08-21,STR-001,PRD-032,32,0,7,0,0,0,25
2024-08-21,STR-001,PRD-033,18,0,3,0,0,0,15
2024-08-21,STR-001,PRD-034,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-035,19,0,6,0,0,0,13
2024-08-21,STR-001,PRD-036,34,0,3,0,0,0,31
2024-08-21,STR-001,PRD-037,62,0,2,0,0,0,60
2024-08-21,STR-001,PRD-038,9,0,3,0,0,0,6
2024-08-21,STR-001,PRD-039,9,0,7,0,0,0,2
2024-08-21,STR-001,PRD-040,62,0,3,0,0,0,59
2024-08-21,STR-001,PRD-041,24,0,3,0,0,0,21
2024-08-21,STR-001,PRD-042,30,0,3,0,0,0,27
2024-08-21,STR-001,PRD-043,48,0,0,0,0,0,48
2024-08-21,STR-001,PRD-044,38,0,0,0,0,0,38
2024-08-21,STR-001,PRD-045,22,0,1,0,0,0,21
2024-08-21,STR-001,PRD-046,81,0,1,0,0,0,80
2024-08-21,STR-001,PRD-047,40,0,2,1,0,0,39
2024-08-21,STR-001,PRD-048,1,42,4,0,0,0,39
2024-08-21,STR-001,PRD-049,13,0,2,0,0,0,11
2024-08-21,STR-001,PRD-050,46,0,3,0,0,0,43
2024-08-21,STR-001,PRD-051,26,0,3,0,0,0,23
2024-08-21,STR-001,PRD-052,16,42,0,0,0,0,58
2024-08-21,STR-001,PRD-053,11,0,3,0,0,0,8
2024-08-21,STR-001,PRD-054,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-055,21,0,3,0,0,0,18
2024-08-21,STR-001,PRD-056,10,60,1,0,0,0,69
2024-08-21,STR-001,PRD-057,24,72,3,0,0,0,93
2024-08-21,STR-001,PRD-058,63,0,1,0,0,0,62
2024-08-21,STR-001,PRD-059,48,0,1,0,0,0,47
2024-08-21,STR-001,PRD-060,33,71,0,0,0,0,104
2024-08-21,STR-001,PRD-061,14,50,4,0,0,0,60
2024-08-21,STR-001,PRD-062,29,0,4,0,0,0,25
2024-08-21,STR-001,PRD-063,44,0,3,0,0,0,41
2024-08-21,STR-001,PRD-064,35,0,2,0,0,0,33
2024-08-21,STR-001,PRD-065,80,0,2,1,0,0,79
2024-08-21,STR-001,PRD-066,36,0,0,0,0,0,36
2024-08-21,STR-001,PRD-067,53,0,0,0,0,0,53
2024-08-21,STR-001,PRD-068,51,0,1,0,0,0,50
2024-08-21,STR-001,PRD-069,42,0,4,0,0,0,38
2024-08-21,STR-001,PRD-070,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-071,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-072,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-073,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-074,21,0,1,0,0,0,20
2024-08-21,STR-001,PRD-075,34,0,1,0,0,0,33
2024-08-21,STR-001,PRD-076,42,0,2,0,0,0,40
2024-08-21,STR-001,PRD-077,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-078,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-079,3,0,1,0,0,0,2
2024-08-21,STR-001,PRD-080,0,0,0,0,0,0,0
2024-08-21,STR-001,PRD-081,51,0,3,0,0,0,48
2024-08-21,STR-001,PRD-082,22,0,1,0,0,0,21
2024-08-21,STR-001,PRD-083,31,0,0,0,0,0,31
2024-08-21,STR-001,PRD-084,1,0,1,0,0,0,0
2024-08-21,STR-001,PRD-085,21,0,0,0,0,0,21
2024-08-21,STR-001,PRD-086,14,0,2,0,0,0,12
2024-08-21,STR-001,PRD-087,24,0,0,0,0,0,24
2024-08-21,STR-001,PRD-088,24,0,2,0,0,0,22
2024-08-21,STR-001,PRD-089,32,0,1,1,0,0,32
2024-08-21,STR-001,PRD-090,31,0,0,0,0,0,31
2024-08-21,STR-001,PRD-091,0,31,1,0,0,0,30
2024-08-21,STR-001,PRD-092,20,0,1,0,0,0,19
2024-08-21,STR-001,PRD-093,43,0,1,0,0,0,42
2024-08-21,STR-001,PRD-094,20,0,1,0,0,0,19
2024-08-21,STR-001,PRD-095,34,0,0,0,0,0,34
2024-08-21,STR-001,PRD-096,23,0,2,0,0,0,21
2024-08-21,STR-001,PRD-097,90,0,0,0,0,0,90
2024-08-21,STR-001,PRD-098,29,0,0,0,0,0,29
2024-08-21,STR-001,PRD-099,29,0,0,0,0,0,29
2024-08-21,STR-001,PRD-100,21,0,1,0,0,0,20
2024-08-21,STR-001,PRD-101,36,0,1,0,0,0,35
2024-08-21,STR-001,PRD-102,43,0,0,0,0,0,43
2024-08-21,STR-001,PRD-103,59,0,2,0,0,0,57
2024-08-21,STR-001,PRD-104,37,0,0,0,0,0,37
2024-08-21,STR-001,PRD-105,60,0,0,0,0,0,60
2024-08-21,STR-001,PRD-106,31,0,0,0,0,0,31
2024-08-21,STR-001,PRD-107,19,0,0,0,0,0,19
2024-08-21,STR-001,PRD-108,69,0,0,0,0,0,69
2024-08-21,STR-002,PRD-001,46,0,10,0,0,0,36
2024-08-21,STR-002,PRD-002,10,0,5,0,0,0,5
2024-08-21,STR-002,PRD-003,92,0,2,0,0,0,90
2024-08-21,STR-002,PRD-004,96,0,7,0,0,0,89
2024-08-21,STR-002,PRD-005,68,0,4,0,0,0,64
2024-08-21,STR-002,PRD-006,95,0,5,0,0,0,90
2024-08-21,STR-002,PRD-007,22,0,3,0,0,0,19
2024-08-21,STR-002,PRD-008,26,0,4,0,0,0,22
2024-08-21,STR-002,PRD-009,0,0,0,0,0,0,0
2024-08-21,STR-002,PRD-010,20,0,5,0,0,0,15
2024-08-21,STR-002,PRD-011,4,0,3,0,0,0,1
2024-08-21,STR-002,PRD-012,0,0,0,0,0,0,0
2024-08-21,STR-002,PRD-013,56,0,3,0,0,0,53
2024-08-21,STR-002,PRD-014,0,40,3,0,0,0,37
2024-08-21,STR-002,PRD-015,10,54,5,0,0,0,59
2024-08-21,STR-002,PRD-016,42,0,7,0,0,0,35
2024-08-21,STR-002,PRD-017,49,0,1,0,0,0,48
2024-08-21,STR-002,PRD-018,61,0,3,0,0,0,58
2024-08-21,STR-002,PRD-019,30,60,0,0,0,0,90
2024-08-21,STR-002,PRD-020,48,0,2,1,0,0,47
2024-08-21,STR-002,PRD-021,45,0,7,0,0,0,38
2024-08-21,STR-002,PRD-022,72,0,6,0,0,0,66
2024-08-21,STR-002,PRD-023,31,0,8,0,0,0,23
2024-08-21,STR-002,PRD-024,46,0,4,0,0,0,42
2024-08-21,STR-002,PRD-025,30,0,1,0,0,0,29
2024-08-21,STR-002,PRD-026,22,0,4,0,0,0,18
2024-08-21,STR-002,PRD-027,6,50,7,0,0,0,49
2024-08-21,STR-002,PRD-028,98,0,6,0,0,0,92
2024-08-21,STR-002,PRD-029,6,0,5,0,0,0,1
2024-08-21,STR-002,PRD-030,71,0,4,0,0,0,67
2024-08-21,STR-002,PRD-031,42,0,1,0,0,0,41
2024-08-21,STR-002,PRD-032,30,0,5,0,0,0,25
2024-08-21,STR-002,PRD-033,20,0,3,0,0,0,17
2024-08-21,STR-002,PRD-034,12,0,5,1,0,0,8
2024-08-21,STR-002,PRD-035,44,0,7,0,0,0,37
2024-08-21,STR-002,PRD-036,30,0,3,0,0,0,27
2024-08-21,STR-002,PRD-037,43,0,3,0,0,0,40
2024-08-21,STR-002,PRD-038,52,0,4,0,0,0,48
2024-08-21,STR-002,PRD-039,6,0,2,0,0,0,4
2024-08-21,STR-002,PRD-040,32,0,2,0,0,0,30
2024-08-21,STR-002,PRD-041,31,0,4,0,0,0,27
2024-08-21,STR-002,PRD-042,36,0,5,0,0,0,31
2024-08-21,STR-002,PRD-043,75,0,3,0,0,0,72
2024-08-21,STR-002,PRD-044,24,0,3,0,0,0,21
2024-08-21,STR-002,PRD-045,65,0,2,0,0,0,63
2024-08-21,STR-002,PRD-046,25,0,1,0,0,0,24
2024-08-21,STR-002,PRD-047,43,0,5,0,0,0,38
2024-08-21,STR-002,PRD-048,9,0,2,0,0,0,7
2024-08-21,STR-002,PRD-049,15,0,2,0,0,0,13
2024-08-21,STR-002,PRD-050,29,0,1,0,0,0,28
2024-08-21,STR-002,PRD-051,49,0,2,0,0,0,47
2024-08-21,STR-002,PRD-052,50,0,0,0,0,0,50
2024-08-21,STR-002,PRD-053,9,0,1,0,0,0,8
2024-08-21,STR-002,PRD-054,18,0,2,0,1,0,15
2024-08-21,STR-002,PRD-055,22,0,1,0,0,0,21
2024-08-21,STR-002,PRD-056,45,0,3,0,0,0,42
2024-08-21,STR-002,PRD-057,89,0,2,0,0,0,87
2024-08-21,STR-002,PRD-058,77,0,1,0,0,0,76
2024-08-21,STR-002,PRD-059,54,0,1,0,0,0,53
2024-08-21,STR-002,PRD-060,62,0,0,0,0,0,62
2024-08-21,STR-002,PRD-061,13,50,1,0,0,0,62
2024-08-21,STR-002,PRD-062,28,0,1,0,0,0,27
2024-08-21,STR-002,PRD-063,36,0,2,0,0,0,34
2024-08-21,STR-002,PRD-064,59,0,2,0,0,0,57
2024-08-21,STR-002,PRD-065,62,0,0,0,0,0,62
2024-08-21,STR-002,PRD-066,30,0,0,0,0,0,30
2024-08-21,STR-002,PRD-067,51,0,0,0,0,0,51
2024-08-21,STR-002,PRD-068,36,0,1,0,0,0,35
2024-08-21,STR-002,PRD-069,49,0,1,0,0,0,48
2024-08-21,STR-002,PRD-070,0,0,0,0,0,0,0
2024-08-21,STR-002,PRD-071,0,0,0,0,0,0,0
2024-08-21,STR-002,PRD-072,0,0,0,0,0,0,0
2024-08-21,STR-002,PRD-073,29,0,3,0,0,0,26
2024-08-21,STR-002,PRD-074,29,0,0,0,0,0,29
2024-08-21,STR-002,PRD-075,38,0,1,0,0,0,37
2024-08-21,STR-002,PRD-076,66,0,0,0,0,0,66
2024-08-21,STR-002,PRD-077,0,0,0,0,0,0,0
2024-08-21,STR-002,PRD-078,0,0,0,0,0,0,0
2024-08-21,STR-002,PRD-079,18,0,1,0,0,0,17
2024-08-21,STR-002,PRD-080,0,0,0,0,0,0,0
2024-08-21,STR-002,PRD-081,34,0,1,0,0,0,33
2024-08-21,STR-002,PRD-082,14,0,2,0,0,0,12
2024-08-21,STR-002,PRD-083,12,0,0,0,0,0,12
2024-08-21,STR-002,PRD-084,0,0,0,0,0,0,0
2024-08-21,STR-002,PRD-085,17,0,1,0,0,0,16
2024-08-21,STR-002,PRD-086,18,0,1,0,0,0,17
2024-08-21,STR-002,PRD-087,25,0,0,0,0,0,25
2024-08-21,STR-002,PRD-088,34,0,1,0,0,0,33
2024-08-21,STR-002,PRD-089,23,0,1,0,0,0,22
2024-08-21,STR-002,PRD-090,0,0,0,0,0,0,0
2024-08-21,STR-002,PRD-091,0,30,0,0,0,0,30
2024-08-21,STR-002,PRD-092,37,0,3,0,0,0,34
2024-08-21,STR-002,PRD-093,198,0,0,0,0,0,198
2024-08-21,STR-002,PRD-094,23,0,1,0,0,0,22
2024-08-21,STR-002,PRD-095,45,0,0,0,0,0,45
2024-08-21,STR-002,PRD-096,51,0,1,0,0,0,50
2024-08-21,STR-002,PRD-097,95,0,0,0,0,0,95
2024-08-21,STR-002,PRD-098,30,0,0,0,0,0,30
2024-08-21,STR-002,PRD-099,66,0,0,0,0,0,66
2024-08-21,STR-002,PRD-100,50,0,1,0,0,0,49
2024-08-21,STR-002,PRD-101,38,0,2,0,0,0,36
2024-08-21,STR-002,PRD-102,55,0,1,0,0,0,54
2024-08-21,STR-002,PRD-103,17,0,0,0,0,0,17
2024-08-21,STR-002,PRD-104,57,0,0,0,0,0,57
2024-08-21,STR-002,PRD-105,56,0,0,0,0,0,56
2024-08-21,STR-002,PRD-106,80,0,1,0,0,0,79
2024-08-21,STR-002,PRD-107,64,0,0,0,0,0,64
2024-08-21,STR-002,PRD-108,74,0,2,0,0,0,72
2024-08-21,STR-003,PRD-001,32,0,10,0,0,0,22
2024-08-21,STR-003,PRD-002,6,0,6,0,0,0,0
2024-08-21,STR-003,PRD-003,47,0,2,0,0,0,45
2024-08-21,STR-003,PRD-004,111,0,7,0,0,0,104
2024-08-21,STR-003,PRD-005,37,0,2,0,0,0,35
2024-08-21,STR-003,PRD-006,68,0,4,0,0,0,64
2024-08-21,STR-003,PRD-007,39,0,4,0,0,0,35
2024-08-21,STR-003,PRD-008,20,0,2,0,0,0,18
2024-08-21,STR-003,PRD-009,0,0,0,0,0,0,0
2024-08-21,STR-003,PRD-010,26,0,2,0,0,0,24
2024-08-21,STR-003,PRD-011,0,0,0,0,0,0,0
2024-08-21,STR-003,PRD-012,4,0,4,0,0,0,0
2024-08-21,STR-003,PRD-013,13,53,4,0,0,0,62
2024-08-21,STR-003,PRD-014,13,0,4,0,0,0,9
2024-08-21,STR-003,PRD-015,7,53,6,0,0,0,54
2024-08-21,STR-003,PRD-016,99,0,5,0,0,0,94
2024-08-21,STR-003,PRD-017,102,0,2,0,0,0,100
2024-08-21,STR-003,PRD-018,33,0,3,0,0,0,30
2024-08-21,STR-003,PRD-019,41,0,1,0,0,0,40
2024-08-21,STR-003,PRD-020,36,0,6,0,0,0,30
2024-08-21,STR-003,PRD-021,6,0,5,0,0,0,1
2024-08-21,STR-003,PRD-022,30,0,6,0,0,0,24
2024-08-21,STR-003,PRD-023,49,0,3,0,0,0,46
2024-08-21,STR-003,PRD-024,36,0,3,0,0,0,33
2024-08-21,STR-003,PRD-025,57,0,2,0,0,0,55
2024-08-21,STR-003,PRD-026,31,0,3,0,0,0,28
2024-08-21,STR-003,PRD-027,23,0,5,0,0,0,18
2024-08-21,STR-003,PRD-028,105,0,5,0,0,0,100
2024-08-21,STR-003,PRD-029,0,43,6,0,0,0,37
2024-08-21,STR-003,PRD-030,78,0,4,0,0,0,74
2024-08-21,STR-003,PRD-031,76,0,1,0,0,0,75
2024-08-21,STR-003,PRD-032,34,0,3,0,0,0,31
2024-08-21,STR-003,PRD-033,29,0,2,0,0,0,27
2024-08-21,STR-003,PRD-034,6,0,3,1,0,0,4
2024-08-21,STR-003,PRD-035,33,0,3,0,0,0,30
2024-08-21,STR-003,PRD-036,12,0,3,0,0,0,9
2024-08-21,STR-003,PRD-037,67,0,2,0,0,0,65
2024-08-21,STR-003,PRD-038,29,0,3,0,0,0,26
2024-08-21,STR-003,PRD-039,24,0,3,0,0,0,21
2024-08-21,STR-003,PRD-040,23,0,0,0,0,0,23
2024-08-21,STR-003,PRD-041,2,0,2,0,0,0,0
2024-08-21,STR-003,PRD-042,23,0,4,0,0,0,19
2024-08-21,STR-003,PRD-043,69,0,2,0,0,0,67
2024-08-21,STR-003,PRD-044,36,0,3,0,0,0,33
2024-08-21,STR-003,PRD-045,24,0,0,0,0,0,24
2024-08-21,STR-003,PRD-046,51,0,1,0,0,0,50
2024-08-21,STR-003,PRD-047,45,0,4,0,0,0,41
2024-08-21,STR-003,PRD-048,1,46,3,1,0,0,45
2024-08-21,STR-003,PRD-049,24,0,0,0,0,0,24
2024-08-21,STR-003,PRD-050,30,0,3,0,0,0,27
2024-08-21,STR-003,PRD-051,39,0,2,0,0,0,37
2024-08-21,STR-003,PRD-052,29,0,1,0,0,0,28
2024-08-21,STR-003,PRD-053,0,33,1,0,0,0,32
2024-08-21,STR-003,PRD-054,19,0,0,0,0,0,19
2024-08-21,STR-003,PRD-055,9,0,1,0,0,0,8
2024-08-21,STR-003,PRD-056,72,0,3,0,0,0,69
2024-08-21,STR-003,PRD-057,81,0,0,0,0,0,81
2024-08-21,STR-003,PRD-058,47,0,3,0,0,0,44
2024-08-21,STR-003,PRD-059,74,0,2,0,0,0,72
2024-08-21,STR-003,PRD-060,31,0,2,0,0,0,29
2024-08-21,STR-003,PRD-061,33,0,3,1,0,0,31
2024-08-21,STR-003,PRD-062,20,0,4,0,0,0,16
2024-08-21,STR-003,PRD-063,33,0,2,0,0,0,31
2024-08-21,STR-003,PRD-064,45,0,2,0,0,0,43
2024-08-21,STR-003,PRD-065,58,0,1,0,0,0,57
2024-08-21,STR-003,PRD-066,11,35,1,0,0,0,45
2024-08-21,STR-003,PRD-067,20,0,2,0,0,0,18
2024-08-21,STR-003,PRD-068,17,0,2,0,0,0,15
2024-08-21,STR-003,PRD-069,43,0,0,0,0,0,43
2024-08-21,STR-003,PRD-070,0,0,0,0,0,0,0
2024-08-21,STR-003,PRD-071,0,0,0,0,0,0,0
2024-08-21,STR-003,PRD-072,0,0,0,0,0,0,0
2024-08-21,STR-003,PRD-073,20,0,1,0,0,0,19
2024-08-21,STR-003,PRD-074,28,0,1,0,1,0,26
2024-08-21,STR-003,PRD-075,32,0,3,0,0,0,29
2024-08-21,STR-003,PRD-076,54,0,0,0,0,0,54
2024-08-21,STR-003,PRD-077,0,0,0,0,0,0,0
2024-08-21,STR-003,PRD-078,0,0,0,0,0,0,0
2024-08-21,STR-003,PRD-079,14,0,1,0,0,0,13
2024-08-21,STR-003,PRD-080,0,0,0,0,0,0,0
2024-08-21,STR-003,PRD-081,47,0,0,0,0,0,47
2024-08-21,STR-003,PRD-082,8,0,2,0,0,0,6
2024-08-21,STR-003,PRD-083,1,0,1,0,0,0,0
2024-08-21,STR-003,PRD-084,1,0,0,0,0,0,1
2024-08-21,STR-003,PRD-085,63,0,2,0,0,0,61
2024-08-21,STR-003,PRD-086,24,0,0,0,0,0,24
2024-08-21,STR-003,PRD-087,22,0,1,0,0,0,21
2024-08-21,STR-003,PRD-088,19,0,1,0,0,0,18
2024-08-21,STR-003,PRD-089,22,0,1,0,0,0,21
2024-08-21,STR-003,PRD-090,0,31,1,0,0,0,30
2024-08-21,STR-003,PRD-091,26,0,2,0,0,0,24
2024-08-21,STR-003,PRD-092,28,0,1,0,0,0,27
2024-08-21,STR-003,PRD-093,29,0,1,0,0,0,28
2024-08-21,STR-003,PRD-094,10,0,1,0,0,0,9
2024-08-21,STR-003,PRD-095,30,0,1,0,0,0,29
2024-08-21,STR-003,PRD-096,26,0,1,0,0,0,25
2024-08-21,STR-003,PRD-097,89,0,0,0,0,0,89
2024-08-21,STR-003,PRD-098,30,0,0,0,0,0,30
2024-08-21,STR-003,PRD-099,61,0,0,0,0,0,61
2024-08-21,STR-003,PRD-100,39,0,1,0,0,0,38
2024-08-21,STR-003,PRD-101,15,0,1,0,0,0,14
2024-08-21,STR-003,PRD-102,56,0,1,0,0,0,55
2024-08-21,STR-003,PRD-103,54,0,0,0,0,0,54
2024-08-21,STR-003,PRD-104,20,50,0,0,0,0,70
2024-08-21,STR-003,PRD-105,22,0,0,0,0,0,22
2024-08-21,STR-003,PRD-106,34,0,3,0,0,0,31
2024-08-21,STR-003,PRD-107,44,0,2,0,0,0,42
2024-08-21,STR-003,PRD-108,171,0,0,0,0,0,171
2024-08-21,STR-004,PRD-001,34,0,8,0,0,0,26
2024-08-21,STR-004,PRD-002,48,0,6,0,0,0,42
2024-08-21,STR-004,PRD-003,82,0,4,0,0,0,78
2024-08-21,STR-004,PRD-004,95,0,8,0,0,0,87
2024-08-21,STR-004,PRD-005,18,73,4,0,0,0,87
2024-08-21,STR-004,PRD-006,67,0,4,0,0,0,63
2024-08-21,STR-004,PRD-007,16,0,2,0,0,0,14
2024-08-21,STR-004,PRD-008,26,0,4,0,0,0,22
2024-08-21,STR-004,PRD-009,0,0,0,0,0,0,0
2024-08-21,STR-004,PRD-010,37,0,3,0,0,0,34
2024-08-21,STR-004,PRD-011,0,32,2,0,0,0,30
2024-08-21,STR-004,PRD-012,0,0,0,0,0,0,0
2024-08-21,STR-004,PRD-013,29,0,3,0,0,0,26
2024-08-21,STR-004,PRD-014,0,0,0,0,0,0,0
2024-08-21,STR-004,PRD-015,14,0,7,0,0,0,7
2024-08-21,STR-004,PRD-016,26,83,9,0,0,0,100
