po_id,order_date,expected_date,received_date,supplier_id,store_id,product_id,ordered_quantity,received_quantity,status,unit_cost
PO-2024-0673,2024-07-07,2024-07-11,2024-07-11,SUP-001,STR-002,PRD-003,84,84,RECEIVED,35.0
PO-2024-0674,2024-07-07,2024-07-11,2024-07-11,SUP-001,STR-002,PRD-007,44,44,RECEIVED,160.0
PO-2024-0675,2024-07-07,2024-07-11,2024-07-11,SUP-001,STR-002,PRD-012,40,40,RECEIVED,120.0
PO-2024-0676,2024-07-07,2024-07-12,2024-07-12,SUP-005,STR-002,PRD-054,30,30,RECEIVED,280.0
PO-2024-0677,2024-07-07,2024-07-11,2024-07-15,SUP-001,STR-003,PRD-002,51,51,RECEIVED,130.0
PO-2024-0678,2024-07-07,2024-07-11,2024-07-11,SUP-001,STR-003,PRD-014,40,40,RECEIVED,210.0
PO-2024-0679,2024-07-07,2024-07-10,2024-07-10,SUP-002,STR-003,PRD-021,50,50,RECEIVED,210.0
PO-2024-0680,2024-07-07,2024-07-10,2024-07-10,SUP-002,STR-003,PRD-026,50,50,RECEIVED,140.0
PO-2024-0681,2024-07-07,2024-07-13,2024-07-13,SUP-003,STR-003,PRD-029,46,46,RECEIVED,420.0
PO-2024-0682,2024-07-07,2024-07-12,2024-07-12,SUP-005,STR-003,PRD-051,52,52,RECEIVED,135.0
PO-2024-0683,2024-07-07,2024-07-11,2024-07-11,SUP-001,STR-004,PRD-007,43,43,RECEIVED,160.0
PO-2024-0684,2024-07-07,2024-07-12,2024-07-12,SUP-005,STR-004,PRD-009,34,34,RECEIVED,220.0
PO-2024-0685,2024-07-07,2024-07-11,2024-07-11,SUP-001,STR-004,PRD-012,40,40,RECEIVED,120.0
PO-2024-0686,2024-07-07,2024-07-11,2024-07-11,SUP-001,STR-004,PRD-014,40,40,RECEIVED,210.0
PO-2024-0687,2024-07-07,2024-07-10,2024-07-10,SUP-002,STR-004,PRD-015,50,50,RECEIVED,90.0
PO-2024-0688,2024-07-07,2024-07-10,2024-07-10,SUP-002,STR-004,PRD-019,62,62,RECEIVED,65.0
PO-2024-0689,2024-07-07,2024-07-10,2024-07-13,SUP-002,STR-004,PRD-026,50,50,RECEIVED,140.0
PO-2024-0690,2024-07-07,2024-07-11,2024-07-17,SUP-008,STR-004,PRD-032,62,62,RECEIVED,220.0
PO-2024-0691,2024-07-07,2024-07-12,2024-07-12,SUP-004,STR-004,PRD-033,50,50,RECEIVED,80.0
PO-2024-0692,2024-07-07,2024-07-12,2024-07-12,SUP-005,STR-004,PRD-046,72,72,RECEIVED,95.0
PO-2024-0693,2024-07-08,2024-07-12,2024-07-12,SUP-001,STR-001,PRD-003,91,91,RECEIVED,35.0
PO-2024-0694,2024-07-08,2024-07-12,2024-07-12,SUP-001,STR-001,PRD-014,40,40,RECEIVED,210.0
PO-2024-0695,2024-07-08,2024-07-14,2024-07-14,SUP-003,STR-001,PRD-035,54,54,RECEIVED,285.0
PO-2024-0696,2024-07-08,2024-07-12,2024-07-12,SUP-006,STR-001,PRD-066,35,35,RECEIVED,65.0
PO-2024-0697,2024-07-08,2024-07-12,2024-07-12,SUP-006,STR-002,PRD-063,42,42,RECEIVED,140.0
PO-2024-0698,2024-07-08,2024-07-12,2024-07-12,SUP-008,STR-003,PRD-023,62,62,RECEIVED,50.0
PO-2024-0699,2024-07-08,2024-07-11,2024-07-11,SUP-002,STR-003,PRD-027,50,50,RECEIVED,85.0
PO-2024-0700,2024-07-08,2024-07-14,2024-07-14,SUP-003,STR-003,PRD-038,52,52,RECEIVED,85.0
PO-2024-0701,2024-07-08,2024-07-14,2024-07-14,SUP-003,STR-003,PRD-039,30,30,RECEIVED,160.0
PO-2024-0702,2024-07-08,2024-07-12,2024-07-12,SUP-006,STR-003,PRD-061,50,50,RECEIVED,115.0
PO-2024-0703,2024-07-08,2024-07-12,2024-07-12,SUP-006,STR-003,PRD-063,41,41,RECEIVED,140.0
PO-2024-0704,2024-07-08,2024-07-20,2024-07-20,SUP-009,STR-003,PRD-094,24,24,RECEIVED,180.0
PO-2024-0705,2024-07-08,2024-07-13,2024-07-13,SUP-010,STR-003,PRD-106,60,60,RECEIVED,60.0
PO-2024-0706,2024-07-08,2024-07-12,2024-07-12,SUP-001,STR-004,PRD-003,96,96,RECEIVED,35.0
PO-2024-0707,2024-07-08,2024-07-11,2024-07-11,SUP-002,STR-004,PRD-027,50,50,RECEIVED,85.0
PO-2024-0708,2024-07-08,2024-07-14,2024-07-14,SUP-003,STR-004,PRD-034,42,42,RECEIVED,95.0
PO-2024-0709,2024-07-08,2024-07-14,2024-07-14,SUP-003,STR-004,PRD-040,80,80,RECEIVED,110.0
PO-2024-0710,2024-07-08,2024-07-13,2024-07-13,SUP-005,STR-004,PRD-054,30,30,RECEIVED,280.0
PO-2024-0711,2024-07-08,2024-07-13,2024-07-13,SUP-005,STR-004,PRD-055,25,25,RECEIVED,410.0
PO-2024-0712,2024-07-08,2024-07-12,2024-07-17,SUP-006,STR-004,PRD-066,40,40,RECEIVED,65.0
PO-2024-0713,2024-07-09,2024-07-13,2024-07-13,SUP-001,STR-001,PRD-002,54,54,RECEIVED,130.0
PO-2024-0714,2024-07-09,2024-07-13,2024-07-13,SUP-001,STR-001,PRD-005,70,70,RECEIVED,30.0
PO-2024-0715,2024-07-09,2024-07-13,2024-07-13,SUP-001,STR-001,PRD-008,62,62,RECEIVED,28.0
PO-2024-0716,2024-07-09,2024-07-14,2024-07-14,SUP-007,STR-001,PRD-050,50,50,RECEIVED,65.0
PO-2024-0717,2024-07-09,2024-07-13,2024-07-13,SUP-006,STR-001,PRD-064,51,51,RECEIVED,155.0
PO-2024-0718,2024-07-09,2024-07-13,2024-07-17,SUP-001,STR-002,PRD-002,52,52,RECEIVED,130.0
PO-2024-0719,2024-07-09,2024-07-12,2024-07-12,SUP-002,STR-002,PRD-020,50,50,RECEIVED,180.0
PO-2024-0720,2024-07-09,2024-07-12,2024-07-17,SUP-002,STR-002,PRD-021,50,50,RECEIVED,210.0
PO-2024-0721,2024-07-09,2024-07-15,2024-07-15,SUP-003,STR-002,PRD-034,41,41,RECEIVED,95.0
PO-2024-0722,2024-07-09,2024-07-14,2024-07-14,SUP-005,STR-002,PRD-051,51,51,RECEIVED,135.0
PO-2024-0723,2024-07-09,2024-07-13,2024-07-13,SUP-001,STR-003,PRD-008,63,63,RECEIVED,28.0
PO-2024-0724,2024-07-09,2024-07-13,2024-07-13,SUP-006,STR-003,PRD-057,70,70,RECEIVED,130.0
PO-2024-0725,2024-07-09,2024-07-13,2024-07-13,SUP-001,STR-004,PRD-005,70,70,RECEIVED,30.0
PO-2024-0726,2024-07-09,2024-07-13,2024-07-13,SUP-008,STR-004,PRD-023,60,60,RECEIVED,50.0
PO-2024-0727,2024-07-09,2024-07-14,2024-07-14,SUP-010,STR-004,PRD-102,50,50,RECEIVED,80.0
PO-2024-0728,2024-07-10,2024-07-15,2024-07-15,SUP-005,STR-001,PRD-011,33,33,RECEIVED,140.0
PO-2024-0729,2024-07-10,2024-07-14,2024-07-14,SUP-008,STR-001,PRD-023,64,64,RECEIVED,50.0
PO-2024-0730,2024-07-10,2024-07-13,2024-07-13,SUP-002,STR-001,PRD-026,50,50,RECEIVED,140.0
PO-2024-0731,2024-07-10,2024-07-15,2024-07-15,SUP-005,STR-001,PRD-049,25,25,RECEIVED,420.0
PO-2024-0732,2024-07-10,2024-07-22,2024-07-22,SUP-009,STR-001,PRD-094,24,24,RECEIVED,180.0
PO-2024-0733,2024-07-10,2024-07-15,2024-07-15,SUP-005,STR-002,PRD-009,34,34,RECEIVED,220.0
PO-2024-0734,2024-07-10,2024-07-16,2024-07-22,SUP-003,STR-002,PRD-030,70,70,RECEIVED,130.0
PO-2024-0735,2024-07-10,2024-07-14,2024-07-14,SUP-006,STR-002,PRD-062,72,72,RECEIVED,125.0
PO-2024-0736,2024-07-10,2024-07-22,2024-07-22,SUP-009,STR-002,PRD-084,20,20,RECEIVED,750.0
PO-2024-0737,2024-07-10,2024-07-22,2024-07-26,SUP-009,STR-002,PRD-091,30,30,RECEIVED,160.0
PO-2024-0738,2024-07-10,2024-07-14,2024-07-14,SUP-001,STR-003,PRD-001,90,90,RECEIVED,110.0
PO-2024-0739,2024-07-10,2024-07-16,2024-07-19,SUP-003,STR-003,PRD-035,52,52,RECEIVED,285.0
PO-2024-0740,2024-07-10,2024-07-15,2024-07-15,SUP-005,STR-003,PRD-053,30,30,RECEIVED,260.0
PO-2024-0741,2024-07-10,2024-07-15,2024-07-15,SUP-005,STR-003,PRD-054,31,31,RECEIVED,280.0
PO-2024-0742,2024-07-10,2024-07-14,2024-07-14,SUP-006,STR-003,PRD-064,51,51,RECEIVED,155.0
PO-2024-0743,2024-07-10,2024-07-22,2024-07-22,SUP-009,STR-003,PRD-084,20,20,RECEIVED,750.0
PO-2024-0744,2024-07-10,2024-07-14,2024-07-14,SUP-001,STR-004,PRD-001,67,67,RECEIVED,110.0
PO-2024-0745,2024-07-10,2024-07-14,2024-07-14,SUP-001,STR-004,PRD-008,61,61,RECEIVED,28.0
PO-2024-0746,2024-07-10,2024-07-13,2024-07-13,SUP-002,STR-004,PRD-021,50,50,RECEIVED,210.0
PO-2024-0747,2024-07-10,2024-07-15,2024-07-19,SUP-004,STR-004,PRD-042,45,45,RECEIVED,135.0
PO-2024-0748,2024-07-10,2024-07-15,2024-07-15,SUP-005,STR-004,PRD-043,60,60,RECEIVED,120.0
PO-2024-0749,2024-07-10,2024-07-14,2024-07-14,SUP-006,STR-004,PRD-067,41,41,RECEIVED,120.0
PO-2024-0750,2024-07-10,2024-07-18,2024-07-18,SUP-012,STR-004,PRD-082,30,30,RECEIVED,290.0
PO-2024-0751,2024-07-11,2024-07-15,2024-07-15,SUP-001,STR-001,PRD-007,43,43,RECEIVED,160.0
PO-2024-0752,2024-07-11,2024-07-14,2024-07-17,SUP-002,STR-001,PRD-015,55,55,RECEIVED,90.0
PO-2024-0753,2024-07-11,2024-07-14,2024-07-14,SUP-002,STR-001,PRD-027,50,50,RECEIVED,85.0
PO-2024-0754,2024-07-11,2024-07-16,2024-07-16,SUP-004,STR-001,PRD-042,45,45,RECEIVED,135.0
PO-2024-0755,2024-07-11,2024-07-16,2024-07-16,SUP-005,STR-001,PRD-053,31,31,RECEIVED,260.0
PO-2024-0756,2024-07-11,2024-07-16,2024-07-16,SUP-005,STR-001,PRD-055,25,25,RECEIVED,410.0
PO-2024-0757,2024-07-11,2024-07-16,2024-07-16,SUP-005,STR-001,PRD-056,60,60,RECEIVED,110.0
PO-2024-0758,2024-07-11,2024-07-23,2024-07-23,SUP-009,STR-001,PRD-086,25,25,RECEIVED,280.0
PO-2024-0759,2024-07-11,2024-07-15,2024-07-15,SUP-001,STR-002,PRD-008,62,62,RECEIVED,28.0
PO-2024-0760,2024-07-11,2024-07-15,2024-07-15,SUP-001,STR-002,PRD-010,40,40,RECEIVED,380.0
PO-2024-0761,2024-07-11,2024-07-15,2024-07-15,SUP-001,STR-002,PRD-013,50,50,RECEIVED,85.0
PO-2024-0762,2024-07-11,2024-07-14,2024-07-14,SUP-002,STR-002,PRD-018,60,60,RECEIVED,55.0
PO-2024-0763,2024-07-11,2024-07-14,2024-07-14,SUP-002,STR-002,PRD-019,60,60,RECEIVED,65.0
PO-2024-0764,2024-07-11,2024-07-14,2024-07-17,SUP-002,STR-002,PRD-024,52,52,RECEIVED,48.0
PO-2024-0765,2024-07-11,2024-07-14,2024-07-17,SUP-002,STR-002,PRD-026,50,50,RECEIVED,140.0
PO-2024-0766,2024-07-11,2024-07-16,2024-07-16,SUP-005,STR-002,PRD-056,60,60,RECEIVED,110.0
PO-2024-0767,2024-07-11,2024-07-15,2024-07-15,SUP-006,STR-002,PRD-066,35,35,RECEIVED,65.0
PO-2024-0768,2024-07-11,2024-07-16,2024-07-16,SUP-010,STR-002,PRD-102,50,50,RECEIVED,80.0
PO-2024-0769,2024-07-11,2024-07-15,2024-07-15,SUP-001,STR-003,PRD-005,72,72,RECEIVED,30.0
PO-2024-0770,2024-07-11,2024-07-15,2024-07-15,SUP-001,STR-003,PRD-010,40,40,RECEIVED,380.0
PO-2024-0771,2024-07-11,2024-07-19,2024-07-19,SUP-012,STR-003,PRD-082,31,31,RECEIVED,290.0
PO-2024-0772,2024-07-11,2024-07-15,2024-07-15,SUP-001,STR-004,PRD-004,106,106,RECEIVED,70.0
PO-2024-0773,2024-07-11,2024-07-17,2024-07-17,SUP-003,STR-004,PRD-041,42,42,RECEIVED,140.0
PO-2024-0774,2024-07-12,2024-07-16,2024-07-16,SUP-001,STR-001,PRD-001,63,63,RECEIVED,110.0
PO-2024-0775,2024-07-12,2024-07-18,2024-07-18,SUP-003,STR-001,PRD-039,33,33,RECEIVED,160.0
PO-2024-0776,2024-07-12,2024-07-17,2024-07-17,SUP-005,STR-001,PRD-054,31,31,RECEIVED,280.0
PO-2024-0777,2024-07-12,2024-07-24,2024-07-24,SUP-009,STR-001,PRD-084,20,20,RECEIVED,750.0
PO-2024-0778,2024-07-12,2024-07-17,2024-07-17,SUP-010,STR-001,PRD-105,50,50,RECEIVED,65.0
PO-2024-0779,2024-07-12,2024-07-16,2024-07-16,SUP-001,STR-002,PRD-001,63,63,RECEIVED,110.0
PO-2024-0780,2024-07-12,2024-07-16,2024-07-16,SUP-001,STR-002,PRD-004,108,108,RECEIVED,70.0
PO-2024-0781,2024-07-12,2024-07-16,2024-07-16,SUP-001,STR-002,PRD-014,40,40,RECEIVED,210.0
PO-2024-0782,2024-07-12,2024-07-15,2024-07-15,SUP-002,STR-002,PRD-027,50,50,RECEIVED,85.0
PO-2024-0783,2024-07-12,2024-07-15,2024-07-15,SUP-002,STR-002,PRD-028,94,94,RECEIVED,22.0
PO-2024-0784,2024-07-12,2024-07-18,2024-07-18,SUP-003,STR-002,PRD-036,52,52,RECEIVED,125.0
PO-2024-0785,2024-07-12,2024-07-18,2024-07-18,SUP-003,STR-002,PRD-039,34,34,RECEIVED,160.0
PO-2024-0786,2024-07-12,2024-07-18,2024-07-18,SUP-003,STR-002,PRD-041,43,43,RECEIVED,140.0
PO-2024-0787,2024-07-12,2024-07-20,2024-07-20,SUP-012,STR-002,PRD-082,31,31,RECEIVED,290.0
PO-2024-0788,2024-07-12,2024-07-16,2024-07-16,SUP-001,STR-003,PRD-003,82,82,RECEIVED,35.0
PO-2024-0789,2024-07-12,2024-07-16,2024-07-21,SUP-001,STR-003,PRD-004,104,104,RECEIVED,70.0
PO-2024-0790,2024-07-12,2024-07-16,2024-07-16,SUP-001,STR-003,PRD-013,52,52,RECEIVED,85.0
PO-2024-0791,2024-07-12,2024-07-15,2024-07-15,SUP-002,STR-003,PRD-015,52,52,RECEIVED,90.0
PO-2024-0792,2024-07-12,2024-07-15,2024-07-15,SUP-002,STR-003,PRD-019,70,70,RECEIVED,65.0
PO-2024-0793,2024-07-12,2024-07-15,2024-07-15,SUP-002,STR-003,PRD-028,92,92,RECEIVED,22.0
PO-2024-0794,2024-07-12,2024-07-18,2024-07-18,SUP-003,STR-003,PRD-031,60,60,RECEIVED,145.0
PO-2024-0795,2024-07-12,2024-07-18,2024-07-18,SUP-003,STR-003,PRD-036,52,52,RECEIVED,125.0
PO-2024-0796,2024-07-12,2024-07-17,2024-07-17,SUP-004,STR-003,PRD-042,45,45,RECEIVED,135.0
PO-2024-0797,2024-07-12,2024-07-24,2024-07-30,SUP-009,STR-003,PRD-090,30,30,RECEIVED,260.0
PO-2024-0798,2024-07-12,2024-07-16,2024-07-16,SUP-001,STR-004,PRD-006,87,87,RECEIVED,15.0
PO-2024-0799,2024-07-12,2024-07-15,2024-07-15,SUP-002,STR-004,PRD-020,50,50,RECEIVED,180.0
PO-2024-0800,2024-07-12,2024-07-17,2024-07-17,SUP-005,STR-004,PRD-044,50,50,RECEIVED,195.0
PO-2024-0801,2024-07-12,2024-07-16,2024-07-16,SUP-006,STR-004,PRD-064,54,54,RECEIVED,155.0
PO-2024-0802,2024-07-12,2024-07-16,2024-07-16,SUP-006,STR-004,PRD-065,86,86,RECEIVED,45.0
PO-2024-0803,2024-07-12,2024-07-16,2024-07-16,SUP-006,STR-004,PRD-068,40,40,RECEIVED,110.0
PO-2024-0804,2024-07-12,2024-07-24,2024-07-24,SUP-009,STR-004,PRD-087,30,30,RECEIVED,480.0
PO-2024-0805,2024-07-13,2024-07-17,2024-07-23,SUP-001,STR-001,PRD-004,105,105,RECEIVED,70.0
PO-2024-0806,2024-07-13,2024-07-18,2024-07-18,SUP-005,STR-001,PRD-009,33,33,RECEIVED,220.0
PO-2024-0807,2024-07-13,2024-07-19,2024-07-19,SUP-003,STR-001,PRD-029,42,42,RECEIVED,420.0
PO-2024-0808,2024-07-13,2024-07-18,2024-07-18,SUP-005,STR-001,PRD-052,40,40,RECEIVED,110.0
PO-2024-0809,2024-07-13,2024-07-17,2024-07-17,SUP-006,STR-001,PRD-068,40,40,RECEIVED,110.0
PO-2024-0810,2024-07-13,2024-07-21,2024-07-24,SUP-012,STR-001,PRD-073,30,30,RECEIVED,340.0
PO-2024-0811,2024-07-13,2024-07-17,2024-07-17,SUP-001,STR-002,PRD-003,97,97,RECEIVED,35.0
PO-2024-0812,2024-07-13,2024-07-16,2024-07-16,SUP-002,STR-002,PRD-015,52,52,RECEIVED,90.0
PO-2024-0813,2024-07-13,2024-07-19,2024-07-19,SUP-003,STR-002,PRD-029,48,48,RECEIVED,420.0
PO-2024-0814,2024-07-13,2024-07-17,2024-07-22,SUP-008,STR-002,PRD-032,66,66,RECEIVED,220.0
PO-2024-0815,2024-07-13,2024-07-19,2024-07-19,SUP-003,STR-002,PRD-035,52,52,RECEIVED,285.0
PO-2024-0816,2024-07-13,2024-07-18,2024-07-18,SUP-005,STR-002,PRD-044,52,52,RECEIVED,195.0
PO-2024-0817,2024-07-13,2024-07-17,2024-07-17,SUP-006,STR-002,PRD-068,40,40,RECEIVED,110.0
PO-2024-0818,2024-07-13,2024-07-18,2024-07-18,SUP-010,STR-002,PRD-103,50,50,RECEIVED,160.0
PO-2024-0819,2024-07-13,2024-07-17,2024-07-17,SUP-001,STR-003,PRD-007,42,42,RECEIVED,160.0
PO-2024-0820,2024-07-13,2024-07-18,2024-07-18,SUP-005,STR-003,PRD-009,32,32,RECEIVED,220.0
PO-2024-0821,2024-07-13,2024-07-18,2024-07-18,SUP-005,STR-003,PRD-011,34,34,RECEIVED,140.0
PO-2024-0822,2024-07-13,2024-07-17,2024-07-17,SUP-001,STR-003,PRD-012,40,40,RECEIVED,120.0
PO-2024-0823,2024-07-13,2024-07-17,2024-07-17,SUP-008,STR-003,PRD-022,88,88,RECEIVED,45.0
PO-2024-0824,2024-07-13,2024-07-25,2024-07-25,SUP-009,STR-003,PRD-095,40,40,RECEIVED,220.0
PO-2024-0825,2024-07-13,2024-07-18,2024-07-18,SUP-010,STR-003,PRD-107,50,50,RECEIVED,190.0
PO-2024-0826,2024-07-13,2024-07-19,2024-07-19,SUP-003,STR-004,PRD-038,53,53,RECEIVED,85.0
PO-2024-0827,2024-07-13,2024-07-18,2024-07-18,SUP-005,STR-004,PRD-048,42,42,RECEIVED,220.0
PO-2024-0828,2024-07-13,2024-07-17,2024-07-17,SUP-006,STR-004,PRD-057,70,70,RECEIVED,130.0
PO-2024-0829,2024-07-13,2024-08-07,2024-08-07,SUP-011,STR-004,PRD-075,100,100,RECEIVED,190.0
PO-2024-0830,2024-07-13,2024-08-07,2024-08-07,SUP-011,STR-004,PRD-076,100,100,RECEIVED,120.0
PO-2024-0831,2024-07-14,2024-07-18,2024-07-18,SUP-001,STR-001,PRD-003,99,99,RECEIVED,35.0
PO-2024-0832,2024-07-14,2024-07-18,2024-07-18,SUP-001,STR-001,PRD-012,40,40,RECEIVED,120.0
PO-2024-0833,2024-07-14,2024-07-17,2024-07-17,SUP-002,STR-001,PRD-019,63,63,RECEIVED,65.0
PO-2024-0834,2024-07-14,2024-07-18,2024-07-18,SUP-008,STR-001,PRD-032,62,62,RECEIVED,220.0
PO-2024-0835,2024-07-14,2024-07-20,2024-07-20,SUP-003,STR-001,PRD-034,42,42,RECEIVED,95.0
PO-2024-0836,2024-07-14,2024-07-18,2024-07-18,SUP-006,STR-001,PRD-063,40,40,RECEIVED,140.0
PO-2024-0837,2024-07-14,2024-07-26,2024-07-26,SUP-009,STR-001,PRD-083,32,32,RECEIVED,320.0
PO-2024-0838,2024-07-14,2024-07-19,2024-07-19,SUP-005,STR-002,PRD-011,36,36,RECEIVED,140.0
PO-2024-0839,2024-07-14,2024-07-18,2024-07-18,SUP-001,STR-002,PRD-012,40,40,RECEIVED,120.0
PO-2024-0840,2024-07-14,2024-07-19,2024-07-19,SUP-004,STR-002,PRD-042,45,45,RECEIVED,135.0
PO-2024-0841,2024-07-14,2024-07-19,2024-07-19,SUP-005,STR-002,PRD-053,30,30,RECEIVED,260.0
PO-2024-0842,2024-07-14,2024-07-18,2024-07-18,SUP-006,STR-002,PRD-060,70,70,RECEIVED,110.0
PO-2024-0843,2024-07-14,2024-07-18,2024-07-18,SUP-006,STR-002,PRD-064,53,53,RECEIVED,155.0
PO-2024-0844,2024-07-14,2024-07-26,2024-07-26,SUP-009,STR-002,PRD-086,25,25,RECEIVED,280.0
PO-2024-0845,2024-07-14,2024-07-18,2024-07-18,SUP-001,STR-003,PRD-006,83,83,RECEIVED,15.0
PO-2024-0846,2024-07-14,2024-07-17,2024-07-17,SUP-002,STR-003,PRD-021,50,50,RECEIVED,210.0
PO-2024-0847,2024-07-14,2024-07-17,2024-07-17,SUP-002,STR-003,PRD-024,54,54,RECEIVED,48.0
PO-2024-0848,2024-07-14,2024-07-17,2024-07-17,SUP-002,STR-003,PRD-026,50,50,RECEIVED,140.0
PO-2024-0849,2024-07-14,2024-07-19,2024-07-19,SUP-010,STR-003,PRD-096,50,50,RECEIVED,140.0
PO-2024-0850,2024-07-14,2024-07-18,2024-07-18,SUP-001,STR-004,PRD-003,94,94,RECEIVED,35.0
PO-2024-0851,2024-07-14,2024-07-19,2024-07-19,SUP-005,STR-004,PRD-009,34,34,RECEIVED,220.0
PO-2024-0852,2024-07-14,2024-07-19,2024-07-19,SUP-005,STR-004,PRD-011,30,30,RECEIVED,140.0
PO-2024-0853,2024-07-14,2024-07-18,2024-07-18,SUP-001,STR-004,PRD-012,40,40,RECEIVED,120.0
PO-2024-0854,2024-07-14,2024-07-17,2024-07-17,SUP-002,STR-004,PRD-015,56,56,RECEIVED,90.0
PO-2024-0855,2024-07-14,2024-07-17,2024-07-21,SUP-002,STR-004,PRD-016,88,88,RECEIVED,85.0
PO-2024-0856,2024-07-14,2024-07-19,2024-07-22,SUP-005,STR-004,PRD-051,51,51,RECEIVED,135.0
PO-2024-0857,2024-07-14,2024-07-19,2024-07-19,SUP-005,STR-004,PRD-053,33,33,RECEIVED,260.0
PO-2024-0858,2024-07-14,2024-07-18,2024-07-18,SUP-006,STR-004,PRD-058,83,83,RECEIVED,115.0
PO-2024-0859,2024-07-15,2024-07-18,2024-07-18,SUP-002,STR-001,PRD-016,84,84,RECEIVED,85.0
PO-2024-0860,2024-07-15,2024-07-18,2024-07-18,SUP-002,STR-001,PRD-021,50,50,RECEIVED,210.0
PO-2024-0861,2024-07-15,2024-07-19,2024-07-19,SUP-006,STR-001,PRD-057,70,70,RECEIVED,130.0
PO-2024-0862,2024-07-15,2024-07-23,2024-07-23,SUP-012,STR-001,PRD-082,30,30,RECEIVED,290.0
PO-2024-0863,2024-07-15,2024-07-19,2024-07-19,SUP-008,STR-002,PRD-023,62,62,RECEIVED,50.0
PO-2024-0864,2024-07-15,2024-07-20,2024-07-20,SUP-005,STR-002,PRD-045,50,50,RECEIVED,180.0
PO-2024-0865,2024-07-15,2024-07-20,2024-07-20,SUP-005,STR-002,PRD-046,72,72,RECEIVED,95.0
PO-2024-0866,2024-07-15,2024-07-19,2024-07-19,SUP-006,STR-002,PRD-057,72,72,RECEIVED,130.0
PO-2024-0867,2024-07-15,2024-07-27,2024-07-27,SUP-009,STR-002,PRD-094,24,24,RECEIVED,180.0
PO-2024-0868,2024-07-15,2024-07-18,2024-07-18,SUP-002,STR-003,PRD-016,83,83,RECEIVED,85.0
PO-2024-0869,2024-07-15,2024-07-18,2024-07-18,SUP-002,STR-003,PRD-025,52,52,RECEIVED,60.0
PO-2024-0870,2024-07-15,2024-07-21,2024-07-21,SUP-003,STR-003,PRD-030,71,71,RECEIVED,130.0
PO-2024-0871,2024-07-15,2024-07-19,2024-07-19,SUP-006,STR-003,PRD-066,35,35,RECEIVED,65.0
PO-2024-0872,2024-07-15,2024-07-19,2024-07-19,SUP-001,STR-004,PRD-002,52,52,RECEIVED,130.0
PO-2024-0873,2024-07-15,2024-07-19,2024-07-19,SUP-001,STR-004,PRD-010,40,40,RECEIVED,380.0
PO-2024-0874,2024-07-15,2024-07-18,2024-07-18,SUP-002,STR-004,PRD-025,53,53,RECEIVED,60.0
PO-2024-0875,2024-07-15,2024-07-21,2024-07-21,SUP-003,STR-004,PRD-029,40,40,RECEIVED,420.0
PO-2024-0876,2024-07-15,2024-07-21,2024-07-21,SUP-003,STR-004,PRD-039,32,32,RECEIVED,160.0
PO-2024-0877,2024-07-15,2024-07-20,2024-07-20,SUP-005,STR-004,PRD-049,25,25,RECEIVED,420.0
PO-2024-0878,2024-07-15,2024-07-19,2024-07-19,SUP-006,STR-004,PRD-063,40,40,RECEIVED,140.0
PO-2024-0879,2024-07-15,2024-07-27,2024-07-27,SUP-009,STR-004,PRD-091,30,30,RECEIVED,160.0
PO-2024-0880,2024-07-16,2024-07-19,2024-07-23,SUP-002,STR-001,PRD-020,50,50,RECEIVED,180.0
PO-2024-0881,2024-07-16,2024-07-19,2024-07-19,SUP-002,STR-001,PRD-025,50,50,RECEIVED,60.0
PO-2024-0882,2024-07-16,2024-07-22,2024-07-22,SUP-003,STR-001,PRD-036,50,50,RECEIVED,125.0
PO-2024-0883,2024-07-16,2024-07-20,2024-07-20,SUP-006,STR-001,PRD-059,60,60,RECEIVED,280.0
PO-2024-0884,2024-07-16,2024-07-28,2024-07-28,SUP-009,STR-001,PRD-090,30,30,RECEIVED,260.0
PO-2024-0885,2024-07-16,2024-07-19,2024-07-19,SUP-002,STR-002,PRD-016,84,84,RECEIVED,85.0
PO-2024-0886,2024-07-16,2024-07-28,2024-08-03,SUP-009,STR-002,PRD-090,31,31,RECEIVED,260.0
PO-2024-0887,2024-07-16,2024-07-20,2024-07-20,SUP-001,STR-003,PRD-014,40,40,RECEIVED,210.0
PO-2024-0888,2024-07-16,2024-07-22,2024-07-22,SUP-003,STR-003,PRD-034,40,40,RECEIVED,95.0
PO-2024-0889,2024-07-16,2024-07-22,2024-07-22,SUP-003,STR-003,PRD-041,42,42,RECEIVED,140.0
PO-2024-0890,2024-07-16,2024-07-28,2024-07-28,SUP-009,STR-003,PRD-088,42,42,RECEIVED,140.0
PO-2024-0891,2024-07-16,2024-07-20,2024-07-20,SUP-001,STR-004,PRD-014,40,40,RECEIVED,210.0
PO-2024-0892,2024-07-16,2024-07-19,2024-07-19,SUP-002,STR-004,PRD-019,65,65,RECEIVED,65.0
PO-2024-0893,2024-07-16,2024-07-22,2024-07-28,SUP-003,STR-004,PRD-035,52,52,RECEIVED,285.0
PO-2024-0894,2024-07-16,2024-07-20,2024-07-20,SUP-006,STR-004,PRD-067,45,45,RECEIVED,120.0
PO-2024-0895,2024-07-16,2024-07-28,2024-07-28,SUP-009,STR-004,PRD-092,41,41,RECEIVED,280.0
PO-2024-0896,2024-07-17,2024-07-21,2024-07-21,SUP-001,STR-001,PRD-002,54,54,RECEIVED,130.0
